source	target
ZNF488	ATF3
ZNF490	ZBTB3
ZNF490	ZNF264
ZNF490	ZNF557
ZNF490	ADNP
ZNF490	AHDC1
ZNF490	ARID3A
ZNF490	ARID5B
ZNF491	ZNF253
ZNF491	KLF12
ZNF491	ZNF121
ZNF491	ZNF286B
ZNF491	ZNF300
ZNF491	ZNF320
ZNF491	ZNF347
ZNF491	ZNF385A
ZNF491	ZNF418
ZNF491	ZNF441
ZNF491	ZNF493
ZNF492	ZNF726
ZNF492	AHRR
ZNF492	CENPA
ZNF492	CRX
ZNF493	ZNF519
ZNF493	ZNF793
ZNF493	ZNF320
ZNF493	ZNF347
ZNF493	ZNF37A
ZNF493	ZNF382
ZNF493	ZNF431
ZNF493	ZNF506
ZNF493	ZNF528
ZNF493	ZNF605
ZNF496	CBX2
ZNF496	DOT1L
ZNF496	FOXK1
ZNF496	HMGA1
ZNF496	KDM5B
ZNF496	NR5A1
ZNF496	SCMH1
ZNF496	SIX5
ZNF497	MZF1
ZNF497	ZNF382
ZNF497	ZNF606
ZNF497	ZNF793
ZNF497	AHRR
ZNF500	ZNF785
ZNF500	E4F1
ZNF500	GTF2IRD2
ZNF500	KMT2A
ZNF500	SIX5
ZNF500	TFAP4
ZNF500	ZKSCAN3
ZNF500	ZNF362
ZNF500	ZNF397
ZNF500	ZNF445
ZNF501	ZNF354C
ZNF501	ZNF470
ZNF501	ZFP30
ZNF501	ZFP37
ZNF501	ZFP82
ZNF501	ZIK1
ZNF501	ZNF132
ZNF501	ZNF181
ZNF501	ZNF197
ZNF501	ZNF221
ZNF502	ZNF567
ZNF502	ZNF568
ZNF502	NR3C2
ZNF502	PBX1
ZNF502	TCF7L2
ZNF502	ZFP37
ZNF502	ZIK1
ZNF502	ZNF132
ZNF502	ZNF16
ZNF502	ZNF239
ZNF503	ATF4
ZNF503	MEIS1
ZNF503	NR2F2
ZNF503	CREB3L2
ZNF503	FOXC1
ZNF503	FOXF2
ZNF503	GLIS2
ZNF503	HEY1
ZNF503	HOXA3
ZNF506	ZNF793
ZNF506	ZNF814
ZNF506	DMTF1
ZNF506	HINFP
ZNF506	ZBTB25
ZNF506	ZFP14
ZNF506	ZNF135
ZNF506	ZNF14
ZNF506	ZNF140
ZNF506	ZNF141
ZNF506	ZNF248
ZNF506	ZNF254
ZNF507	AHCTF1
ZNF507	MBD1
ZNF507	ADNP
ZNF507	ASH1L
ZNF507	BPTF
ZNF507	CLOCK
ZNF507	KMT2A
ZNF510	ASH1L
ZNF510	PURB
ZNF510	SP4
ZNF510	ZBTB41
ZNF510	ZFP30
ZNF510	ZFP37
ZNF510	ZFP82
ZNF510	ZNF197
ZNF510	ZNF227
ZNF511	GTF3A
ZNF511	PA2G4
ZNF512	ZFP90
ZNF512	CEBPB
ZNF512	SOX4
ZNF512	ZNF300
ZNF512	ZNF518A
ZNF512	ZSCAN26
ZNF512B	KMT2B
ZNF512B	PRR12
ZNF512B	SRCAP
ZNF512B	AHDC1
ZNF512B	SGSM2
ZNF512B	SLC2A4RG
ZNF513	RARA
ZNF513	RFX1
ZNF513	SNAPC4
ZNF513	ZNF646
ZNF513	ZNF688
ZNF514	ZFP14
ZNF514	ZNF397
ZNF514	ZNF780B
ZNF514	ZNF83
ZNF514	BAZ2B
ZNF514	CREBZF
ZNF514	DMTF1
ZNF514	ZBTB25
ZNF516	DACH1
ZNF516	LCOR
ZNF516	RXRA
ZNF516	TET2
ZNF516	AKNA
ZNF516	ANHX
ZNF517	HSF4
ZNF517	L3MBTL1
ZNF517	MZF1
ZNF517	ZFP41
ZNF517	ZNF446
ZNF517	ZNF554
ZNF517	ZNF793
ZNF518A	BAZ2B
ZNF518A	DMTF1
ZNF518A	ADNP
ZNF518A	ARID2
ZNF518A	BPTF
ZNF518A	CREB1
ZNF518A	CREBZF
ZNF518B	ADNP
ZNF518B	BAZ2B
ZNF518B	LCOR
ZNF518B	MBD1
ZNF518B	NFIA
ZNF518B	SOX4
ZNF518B	ZBTB38
ZNF518B	AEBP2
ZNF519	ZNF382
ZNF519	ZNF793
ZNF519	BARHL1
ZNF519	BARHL2
ZNF519	BCL11A
ZNF519	BHLHE40
ZNF521	ETV1
ZNF521	DACH1
ZNF521	EBF3
ZNF521	GLI3
ZNF521	NR2F1
ZNF521	OTX2
ZNF524	RXRA
ZNF524	ZNF467
ZNF524	CEBPB
ZNF524	IRF7
ZNF525	ADNP
ZNF525	ARID2
ZNF525	BAZ2A
ZNF525	CENPB
ZNF525	CRX
ZNF526	ARID3A
ZNF526	TFAP4
ZNF526	TIGD5
ZNF526	ZBTB3
ZNF526	ZNF383
ZNF526	ZNF490
ZNF526	ZNF557
ZNF526	ZNF574
ZNF527	ZNF347
ZNF527	ZNF383
ZNF527	ZBTB8A
ZNF527	ZFP14
ZNF527	ZFP30
ZNF527	ZFP82
ZNF527	ZNF112
ZNF527	ZNF181
ZNF527	ZNF221
ZNF527	ZNF227
ZNF527	ZNF234
ZNF527	ZNF235
ZNF527	ZNF253
ZNF528	ZNF320
ZNF528	ZNF347
ZNF528	ZNF382
ZNF528	ZNF471
ZNF528	ZNF793
ZNF528	HKR1
ZNF528	ZFP14
ZNF528	ZFP28
ZNF528	ZNF135
ZNF528	ZNF154
ZNF528	ZNF37A
ZNF529	ZFP14
ZNF529	ZNF382
ZNF529	ZNF470
ZNF529	ZNF566
ZNF529	ZNF667
ZNF529	ZNF793
ZNF529	ZNF248
ZNF529	ZNF302
ZNF529	ZNF320
ZNF529	ZNF383
ZNF530	ZNF850
ZNF530	TFAP4
ZNF530	ZIK1
ZNF530	ZNF134
ZNF530	ZNF253
ZNF530	ZNF256
ZNF530	ZNF273
ZNF530	ZNF304
ZNF532	GLI3
ZNF532	NFIA
ZNF532	NFIX
ZNF532	PBX1
ZNF532	SALL2
ZNF532	SOX4
ZNF532	TCF7L2
ZNF532	TERF1
ZNF534	ALX3
ZNF534	ARGFX
ZNF534	CAMTA1
ZNF536	EBF3
ZNF536	MYT1L
ZNF536	NPAS3
ZNF536	POU3F2
ZNF540	MYT1L
ZNF540	ZNF382
ZNF540	ZNF529
ZNF540	ZNF667
ZNF540	ZNF793
ZNF540	ZNF248
ZNF541	YBX2
ZNF541	DMRTB1
ZNF541	DMRTC2
ZNF543	ZNF264
ZNF543	NCOA3
ZNF543	TP53
ZNF543	ZBTB6
ZNF543	ZBTB8A
ZNF543	ZNF134
ZNF543	ZNF17
ZNF543	ZNF180
ZNF543	ZNF256
ZNF543	ZNF304
ZNF543	ZNF347
ZNF543	ZNF383
ZNF543	ZNF416
ZNF544	CENPB
ZNF544	SRCAP
ZNF544	ZIK1
ZNF544	ZNF226
ZNF544	ZNF320
ZNF544	ZNF329
ZNF544	ZNF525
ZNF544	ZNF551
ZNF544	ZNF567
ZNF546	ZBTB20
ZNF546	ZNF793
ZNF546	ZNF829
ZNF546	ARID5B
ZNF546	ATF3
ZNF546	BACH2
ZNF546	BAZ2B
ZNF547	ZGLP1
ZNF547	ZIK1
ZNF547	ZNF253
ZNF547	ZNF285
ZNF547	ZNF304
ZNF547	ZNF382
ZNF547	ZNF404
ZNF547	ZNF419
ZNF547	ZNF420
ZNF547	ZNF461
ZNF547	ZNF493
ZNF548	ZNF850
ZNF548	FBXL19
ZNF548	JUN
ZNF548	KLF6
ZNF548	KLF7
ZNF548	MAFF
ZNF548	NCOA3
ZNF548	ZBTB25
ZNF548	ZNF136
ZNF548	ZNF224
ZNF548	ZNF234
ZNF549	ZIK1
ZNF549	ZNF320
ZNF549	ZNF382
ZNF549	ZNF419
ZNF549	ZNF471
ZNF549	ZNF493
ZNF549	ZNF519
ZNF549	ZNF528
ZNF550	ZNF121
ZNF550	ZNF274
ZNF550	ZNF284
ZNF550	ZNF292
ZNF550	ZNF417
ZNF550	ZNF567
ZNF550	ZNF772
ZNF550	CENPB
ZNF550	LCOR
ZNF550	NCOA3
ZNF550	RBAK
ZNF550	RORA
ZNF551	ZIK1
ZNF551	ZNF567
ZNF551	ZNF814
ZNF551	SRCAP
ZNF551	ZFP30
ZNF551	ZNF107
ZNF551	ZNF121
ZNF551	ZNF134
ZNF551	ZNF154
ZNF551	ZNF253
ZNF552	ESR1
ZNF552	FOXA1
ZNF552	GATA3
ZNF552	GRHL2
ZNF552	SPDEF
ZNF552	TRPS1
ZNF554	ZNF425
ZNF554	ZNF517
ZNF554	ZNF566
ZNF554	ZNF774
ZNF554	ZNF843
ZNF554	AHR
ZNF555	ZNF570
ZNF555	YBX1
ZNF555	ZBTB20
ZNF555	ZNF473
ZNF555	ZNF554
ZNF555	ZNF568
ZNF555	ZNF626
ZNF555	ZNF709
ZNF555	ZNF8
ZNF555	ZNF829
ZNF556	ZBTB3
ZNF556	ZFPM2
ZNF556	ZNF774
ZNF556	ZNF844
ZNF556	BCL11B
ZNF556	BHLHE40
ZNF557	ZNF264
ZNF557	ZNF320
ZNF557	ZNF426
ZNF557	ZNF431
ZNF557	ZNF562
ZNF557	ZNF611
ZNF557	ZNF669
ZNF557	ZNF674
ZNF557	ZNF785
ZNF557	ZNF79
ZNF558	DMTF1
ZNF558	ZFP14
ZNF558	ZNF12
ZNF558	ZNF300
ZNF558	ZNF347
ZNF558	ZNF397
ZNF558	ZNF559
ZNF558	ZNF665
ZNF558	ZNF83
ZNF559	ADNP
ZNF559	GTF2IRD2
ZNF559	NFIA
ZNF559	SMAD4
ZNF559	ZNF136
ZNF559	ZNF177
ZNF559	ZNF226
ZNF559	ZNF300
ZNF559	ZNF439
ZNF560	LIN28A
ZNF560	OTX2
ZNF560	PRDM14
ZNF560	SALL4
ZNF560	TET1
ZNF561	ZNF562
ZNF561	ZNF426
ZNF561	ADNP
ZNF561	KLF3
ZNF561	ZNF121
ZNF561	AEBP2
ZNF561	ARID2
ZNF561	ARID5B
ZNF562	ZNF121
ZNF562	ZNF561
ZNF562	ZNF264
ZNF562	ZNF37A
ZNF562	ZNF426
ZNF562	ZNF431
ZNF562	ZNF480
ZNF563	ZNF829
ZNF563	ZNF14
ZNF563	ZNF433
ZNF563	ZNF568
ZNF563	AHR
ZNF563	ARID5B
ZNF564	ZBTB3
ZNF564	ZNF14
ZNF564	ZNF184
ZNF564	ZNF443
ZNF564	ZNF490
ZNF564	ZNF562
ZNF564	ZNF627
ZNF564	ZNF763
ZNF564	ZNF799
ZNF564	ANKZF1
ZNF565	ZNF146
ZNF565	ZNF239
ZNF565	ZNF527
ZNF565	ZNF567
ZNF565	ZNF568
ZNF565	ZNF570
ZNF565	ZNF573
ZNF565	ZNF891
ZNF566	ZFP14
ZNF566	ZNF347
ZNF566	ZNF527
ZNF566	ZNF568
ZNF566	RBAK
ZNF566	SP4
ZNF566	ZBTB41
ZNF566	ZFP30
ZNF566	ZFP82
ZNF566	ZNF146
ZNF566	ZNF181
ZNF567	ZNF283
ZNF567	ZNF527
ZNF567	ZNF829
ZNF567	ZNF850
ZNF567	TOPORS
ZNF567	ZFP30
ZNF567	ZNF12
ZNF567	ZNF136
ZNF567	ZNF180
ZNF567	ZNF26
ZNF567	ZNF268
ZNF567	ZNF273
ZNF568	ZNF347
ZNF568	ZNF471
ZNF568	ZFP14
ZNF568	ZFP28
ZNF568	ZFP30
ZNF568	ZFP82
ZNF568	ZNF181
ZNF568	ZNF221
ZNF568	ZNF227
ZNF568	ZNF260
ZNF568	ZNF283
ZNF569	ZNF570
ZNF569	ZFP30
ZNF569	ZFP82
ZNF569	ZNF260
ZNF569	ZNF292
ZNF569	ZNF382
ZNF569	ZNF415
ZNF569	ZNF420
ZNF569	ZNF461
ZNF57	KLF10
ZNF57	KLF4
ZNF57	KLF5
ZNF57	ARID2
ZNF57	ARID5B
ZNF570	ZNF829
ZNF570	YBX1
ZNF570	ZFP14
ZNF570	ZNF264
ZNF570	ZNF320
ZNF570	ZNF347
ZNF570	ZNF382
ZNF570	ZNF383
ZNF570	ZNF431
ZNF570	ZNF506
ZNF570	ZNF527
ZNF571	HKR1
ZNF571	ZBTB10
ZNF571	ZFP14
ZNF571	ZFP28
ZNF571	ZFP30
ZNF571	ZFP37
ZNF571	ZMAT1
ZNF571	ZNF10
ZNF571	ZNF140
ZNF571	ZNF141
ZNF571	ZNF226
ZNF571	ZNF227
ZNF571	ZNF248
ZNF572	ZNF354C
ZNF572	GRHL2
ZNF572	NCOA3
ZNF572	ZBTB1
ZNF572	ZBTB26
ZNF572	ZKSCAN7
ZNF572	ZNF257
ZNF572	ZNF300
ZNF573	SOX4
ZNF573	ZFP14
ZNF573	ZFP30
ZNF573	ZNF148
ZNF573	ZNF221
ZNF573	ZNF234
ZNF573	ZNF264
ZNF573	ZNF320
ZNF573	ZNF382
ZNF573	ZNF383
ZNF574	ZNF646
ZNF574	ARID5A
ZNF574	BHLHE40
ZNF574	CENPB
ZNF575	ZNF428
ZNF575	ZNF580
ZNF575	ARID2
ZNF575	ARID5B
ZNF575	ATF3
ZNF576	ZNF428
ZNF576	ZNF48
ZNF576	ZNF74
ZNF576	AKAP8
ZNF576	ARHGAP35
ZNF577	ZNF471
ZNF577	BCL11A
ZNF577	DMTF1
ZNF577	HKR1
ZNF577	ZNF135
ZNF577	ZNF226
ZNF577	ZNF300
ZNF577	ZNF320
ZNF577	ZNF345
ZNF577	ZNF382
ZNF578	ZNF665
ZNF578	ZNF829
ZNF578	ZNF300
ZNF578	ZNF320
ZNF578	ZNF347
ZNF578	ZNF506
ZNF578	ZNF560
ZNF578	ZNF567
ZNF579	ZNF784
ZNF579	ZNF865
ZNF579	HES4
ZNF579	MBD3
ZNF579	NR2F6
ZNF579	PRR12
ZNF580	MXD4
ZNF580	ZNF444
ZNF580	HES4
ZNF580	HMG20B
ZNF580	JUND
ZNF580	MAZ
ZNF580	MBD6
ZNF581	ATF4
ZNF581	KDM5B
ZNF581	MYBL2
ZNF581	ZNF296
ZNF581	ZNF524
ZNF582	ZNF549
ZNF582	ZNF583
ZNF582	ZFP28
ZNF582	ZFP30
ZNF582	ZFP82
ZNF582	ZIK1
ZNF582	ZNF132
ZNF582	ZNF154
ZNF582	ZNF253
ZNF582	ZNF329
ZNF583	ZNF568
ZNF583	ZFP28
ZNF583	ZFP30
ZNF583	ZFP37
ZNF583	ZFP82
ZNF583	ZIK1
ZNF583	ZNF181
ZNF583	ZNF239
ZNF583	ZNF382
ZNF583	ZNF420
ZNF584	BHLHE40
ZNF584	ETS2
ZNF584	FOSL1
ZNF584	FOSL2
ZNF584	KLF13
ZNF584	NFE2L1
ZNF584	NFIC
ZNF584	ZBTB38
ZNF584	ZBTB8A
ZNF584	ZKSCAN3
ZNF584	ZNF324B
ZNF585A	ZNF382
ZNF585A	ZNF471
ZNF585A	ZNF568
ZNF585A	ZNF585B
ZNF585A	ZNF793
ZNF585A	THAP6
ZNF585A	ZBTB41
ZNF585A	ZFP14
ZNF585A	ZFP28
ZNF585A	ZFP30
ZNF585A	ZFP37
ZNF585B	ZNF585A
ZNF585B	ZNF793
ZNF585B	HKR1
ZNF585B	ZFP14
ZNF585B	ZFP28
ZNF585B	ZFP30
ZNF585B	ZNF140
ZNF585B	ZNF175
ZNF585B	ZNF226
ZNF585B	ZNF260
ZNF585B	ZNF268
ZNF585B	ZNF285
ZNF586	IKZF1
ZNF586	IRF2
ZNF586	ZNF394
ZNF586	AKAP8
ZNF587	ZNF417
ZNF587	ZNF320
ZNF587	CREBZF
ZNF587	LCOR
ZNF587	MYSM1
ZNF587	SRCAP
ZNF587	ZBTB8A
ZNF587	ZKSCAN1
ZNF587B	ZNF101
ZNF587B	ZNF552
ZNF587B	ADNP
ZNF587B	AEBP2
ZNF589	KDM5B
ZNF589	SOX4
ZNF589	STAT3
ZNF589	BHLHE40
ZNF589	ELK4
ZNF589	RBCK1
ZNF589	STAT1
ZNF589	YBX1
ZNF589	ZNF217
ZNF589	ARNT2
ZNF589	CEBPB
ZNF589	ETS1
ZNF592	GATAD2A
ZNF592	MEF2D
ZNF592	SP1
ZNF592	ZNF687
ZNF592	BAZ2A
ZNF592	KDM2A
ZNF592	KLF13
ZNF594	DMTF1
ZNF594	ZFP14
ZNF594	ZNF253
ZNF594	ZNF626
ZNF594	ZNF737
ZNF594	ZNF780B
ZNF594	ZNF793
ZNF594	ZNF91
ZNF594	BAZ2B
ZNF594	TIGD1
ZNF594	TIGD7
ZNF594	ZFP30
ZNF595	ZNF100
ZNF595	ZNF92
ZNF595	ARID5B
ZNF595	ATF3
ZNF595	BACH2
ZNF596	ZFP37
ZNF596	ZNF19
ZNF596	ZNF382
ZNF596	ZNF441
ZNF596	ZNF461
ZNF596	ZNF493
ZNF596	ZNF528
ZNF596	ZNF546
ZNF597	ZNF281
ZNF597	EGR1
ZNF597	KLF10
ZNF597	NCOA3
ZNF597	NFAT5
ZNF597	REST
ZNF597	STAT1
ZNF598	GATAD2A
ZNF598	DOT1L
ZNF598	KLF16
ZNF598	KMT2B
ZNF599	ZNF135
ZNF599	ZNF175
ZNF599	ZNF226
ZNF599	ZNF345
ZNF599	ZNF502
ZNF599	ZNF546
ZNF599	ZNF568
ZNF599	ZNF594
ZNF599	ZNF606
ZNF600	ARHGAP35
ZNF600	NFE2L3
ZNF600	SP140L
ZNF600	STAT4
ZNF600	ZNF350
ZNF600	ZNF468
ZNF605	ZFP14
ZNF605	ZNF37A
ZNF605	ZNF793
ZNF605	ZC3H8
ZNF605	ZFP62
ZNF605	ZNF140
ZNF605	ZNF154
ZNF605	ZNF248
ZNF605	ZNF253
ZNF605	ZNF260
ZNF606	ZFP14
ZNF606	ZNF253
ZNF606	ZNF254
ZNF606	ZNF320
ZNF606	ZNF529
ZNF606	ZNF793
ZNF606	BAZ2B
ZNF606	DMTF1
ZNF606	ESRRA
ZNF606	RFX3
ZNF606	SOX11
ZNF606	SOX4
ZNF607	TET1
ZNF607	ZFP30
ZNF607	ZNF135
ZNF607	ZNF138
ZNF607	ZNF260
ZNF607	ZNF415
ZNF607	ZNF544
ZNF607	ZNF569
ZNF607	ZNF608
ZNF607	ZNF610
ZNF607	ZNF649
ZNF608	TCF7L2
ZNF608	BAZ2B
ZNF608	GLI3
ZNF608	MAFB
ZNF608	NR2F1
ZNF608	PBX1
ZNF608	ZFHX4
ZNF609	BAZ2A
ZNF609	ADNP
ZNF609	ARHGAP35
ZNF609	BBX
ZNF609	GATAD2A
ZNF609	GATAD2B
ZNF610	ZNF347
ZNF610	ZNF382
ZNF610	ZNF415
ZNF610	ZNF568
ZNF610	ZNF607
ZNF610	ZNF626
ZNF610	ZNF665
ZNF610	ZNF793
ZNF611	ZNF264
ZNF611	ZNF665
ZNF611	CREB1
ZNF611	ZNF26
ZNF611	ZNF320
ZNF611	ZNF347
ZNF611	ZNF417
ZNF611	ZNF431
ZNF611	ZNF674
ZNF613	ZNF649
ZNF613	ZBTB3
ZNF613	ZFP82
ZNF613	ZNF100
ZNF613	ZNF14
ZNF613	ZNF180
ZNF613	ZNF222
ZNF613	ZNF320
ZNF613	ZNF350
ZNF613	ZNF468
ZNF613	ZNF480
ZNF614	SP4
ZNF614	ZNF566
ZNF614	ZNF615
ZNF614	ADNP
ZNF614	CDC5L
ZNF614	CEBPZ
ZNF614	CENPB
ZNF614	CLOCK
ZNF614	DPF3
ZNF615	ZNF347
ZNF615	ZNF350
ZNF615	ZNF566
ZNF615	ZNF568
ZNF615	ZNF614
ZNF615	ZNF649
ZNF615	ZFP30
ZNF615	ZFP82
ZNF615	ZNF112
ZNF615	ZNF14
ZNF615	ZNF148
ZNF615	ZNF175
ZNF616	ZNF347
ZNF616	ZNF813
ZNF616	ZNF850
ZNF616	SALL4
ZNF616	ZFP14
ZNF616	ZKSCAN3
ZNF616	ZNF121
ZNF616	ZNF180
ZNF616	ZNF234
ZNF616	ZNF28
ZNF618	NR2F2
ZNF618	PBX1
ZNF618	SIX5
ZNF618	ZFHX3
ZNF618	ZNF532
ZNF618	ZNF608
ZNF619	NCOA3
ZNF619	TP53
ZNF619	ZBTB3
ZNF619	ZKSCAN3
ZNF619	ZNF347
ZNF619	ZNF383
ZNF619	ZNF445
ZNF619	ZNF480
ZNF619	ZNF490
ZNF620	ZNF253
ZNF620	ZNF273
ZNF620	ZNF347
ZNF620	ZNF383
ZNF620	ZNF431
ZNF620	ZNF480
ZNF620	ZNF568
ZNF620	ZNF674
ZNF620	ZNF70
ZNF621	ZNF37A
ZNF621	SMAD5
ZNF621	TCF12
ZNF621	ZNF264
ZNF621	ZNF397
ZNF621	ZNF431
ZNF621	ZNF445
ZNF623	JRK
ZNF623	ZBTB38
ZNF623	ZKSCAN1
ZNF623	ZNF264
ZNF623	ZNF283
ZNF623	ZNF383
ZNF623	ZNF674
ZNF623	ZNF696
ZNF623	ZNF891
ZNF623	ADNP
ZNF624	BBX
ZNF624	EEA1
ZNF624	EGR1
ZNF624	NFIA
ZNF624	SOX4
ZNF624	TCF7L2
ZNF624	ZFP14
ZNF624	ZFP30
ZNF625	SOX4
ZNF625	ZFP82
ZNF625	ZIK1
ZNF625	ZNF121
ZNF625	ZNF155
ZNF625	ZNF221
ZNF625	ZNF273
ZNF625	ZNF28
ZNF625	ZNF43
ZNF625	ZNF431
ZNF625	ZNF492
ZNF625	ZNF665
ZNF626	ZFP14
ZNF626	ZNF320
ZNF626	ZNF347
ZNF626	ZNF471
ZNF626	ZNF568
ZNF626	ZNF737
ZNF626	ZFP82
ZNF626	ZNF135
ZNF626	ZNF14
ZNF626	ZNF253
ZNF626	ZNF273
ZNF627	ZBED5
ZNF627	ADNP
ZNF627	KDM5B
ZNF627	RFX3
ZNF627	SOX4
ZNF627	ZNF12
ZNF627	ZNF136
ZNF627	ZNF14
ZNF627	ZNF260
ZNF627	ZNF292
ZNF628	CAMTA2
ZNF628	FBXL19
ZNF628	FOXP4
ZNF628	KLF16
ZNF628	KMT2B
ZNF629	NFE2L1
ZNF629	NFIC
ZNF629	SRCAP
ZNF629	TIGD5
ZNF629	ZNF512B
ZNF629	ZNF768
ZNF630	ZNF320
ZNF630	ZNF471
ZNF630	ZNF626
ZNF630	ZNF665
ZNF630	ZNF674
ZNF630	ZNF785
ZNF639	BHLHE40
ZNF639	CEBPB
ZNF639	EGR1
ZNF639	JUND
ZNF639	KLF6
ZNF639	NFYB
ZNF639	SMAD4
ZNF639	SP1
ZNF639	YBX1
ZNF639	ZBTB38
ZNF639	ZBTB8A
ZNF639	ZKSCAN3
ZNF641	ZNF467
ZNF641	IRF1
ZNF641	MXD1
ZNF641	RARA
ZNF641	SPI1
ZNF644	SMAD5
ZNF644	ADNP
ZNF644	ARID2
ZNF644	ASH1L
ZNF644	BHLHE40
ZNF644	EEA1
ZNF644	FOXJ3
ZNF644	FOXO3
ZNF644	GPBP1
ZNF644	KMT2A
ZNF644	LCOR
ZNF644	MBD1
ZNF645	ALX1
ZNF645	ASCL1
ZNF646	CAMTA2
ZNF646	FBXL19
ZNF646	GATAD2A
ZNF646	KMT2B
ZNF646	PRR12
ZNF646	RARA
ZNF648	EHF
ZNF648	ESRRG
ZNF648	PROX1
ZNF648	ALX3
ZNF648	ARID3C
ZNF649	ZNF134
ZNF649	ZNF613
ZNF649	LIN28B
ZNF649	MTF2
ZNF649	POU5F1
ZNF649	SALL2
ZNF649	SALL4
ZNF649	TERF1
ZNF649	TET1
ZNF652	BAZ2B
ZNF652	FOXP1
ZNF652	GATAD2B
ZNF652	KMT2A
ZNF652	LCOR
ZNF652	RORA
ZNF652	TET2
ZNF653	NR5A1
ZNF653	SNAPC4
ZNF653	AKAP8L
ZNF653	CAMTA2
ZNF653	CIC
ZNF653	KMT2B
ZNF654	CREB1
ZNF654	SP3
ZNF654	ZNF292
ZNF654	CGGBP1
ZNF654	CLOCK
ZNF654	EEA1
ZNF654	LCOR
ZNF655	ZNF207
ZNF655	DMTF1
ZNF655	ETS1
ZNF655	IRF1
ZNF655	LCOR
ZNF658	ATF5
ZNF658	CSRNP1
ZNF658	CXXC5
ZNF658	E2F4
ZNF658	JUN
ZNF658	KLF15
ZNF658	KLF5
ZNF66	ZNF26
ZNF66	ZNF557
ZNF66	ZNF665
ZNF66	ZNF850
ZNF66	ADNP
ZNF660	ZNF445
ZNF660	ZKSCAN7
ZNF660	ZNF286B
ZNF660	ZNF300
ZNF660	ZNF320
ZNF660	ZNF347
ZNF660	ZNF354C
ZNF660	ZNF382
ZNF660	ZNF426
ZNF660	ZNF493
ZNF660	ZNF519
ZNF662	GTF2IRD2
ZNF662	ZNF300
ZNF662	ZNF439
ZNF662	ZNF528
ZNF662	ZNF793
ZNF662	AEBP2
ZNF662	ATF7
ZNF664	CENPB
ZNF664	ADNP
ZNF664	ARHGAP35
ZNF664	BBX
ZNF665	ZNF347
ZNF665	ZBTB8A
ZNF665	ZKSCAN3
ZNF665	ZNF26
ZNF665	ZNF320
ZNF665	ZNF431
ZNF665	ZNF793
ZNF665	ZNF813
ZNF665	ZNF845
ZNF667	CPEB1
ZNF667	MYT1L
ZNF667	ZBTB8B
ZNF667	ZNF470
ZNF667	ZNF471
ZNF667	ZNF793
ZNF668	ZNF787
ZNF668	DRAP1
ZNF668	FBXL19
ZNF668	KLF16
ZNF668	MAZ
ZNF669	CENPB
ZNF669	MBD4
ZNF669	STAT1
ZNF669	ZNF14
ZNF669	ZNF264
ZNF669	ZNF267
ZNF669	ZNF281
ZNF669	ZNF557
ZNF670	AHCTF1
ZNF670	ARID2
ZNF670	ATF3
ZNF671	IKZF1
ZNF671	ZBTB46
ZNF671	ZIK1
ZNF671	ZNF154
ZNF671	ZNF211
ZNF671	ZNF337
ZNF671	ZNF418
ZNF672	REPIN1
ZNF672	ZNF787
ZNF672	CEBPB
ZNF672	ESRRA
ZNF674	ZNF14
ZNF674	ZNF383
ZNF674	ZNF785
ZNF674	ZNF81
ZNF674	AHR
ZNF674	AIRE
ZNF674	ATF3
ZNF674	ATF4
ZNF674	BCL6
ZNF675	ZNF273
ZNF675	ZNF714
ZNF675	MTF2
ZNF675	ZNF107
ZNF675	ZNF138
ZNF675	ZNF184
ZNF675	ZNF430
ZNF675	ZNF431
ZNF675	ZNF440
ZNF676	ZNF208
ZNF676	ZNF727
ZNF676	ZNF728
ZNF676	ZNF99
ZNF676	SALL4
ZNF676	TET1
ZNF676	TFCP2L1
ZNF676	ZNF100
ZNF677	ZNF829
ZNF677	ZBTB20
ZNF677	ZNF273
ZNF677	ZNF320
ZNF677	ZNF506
ZNF677	ZNF568
ZNF677	ZNF626
ZNF678	TET1
ZNF678	ZNF518A
ZNF678	ZNF644
ZNF678	ARID2
ZNF678	DMTF1
ZNF678	KDM5B
ZNF678	LCOR
ZNF678	MYSM1
ZNF678	POU2F1
ZNF679	ZNF479
ZNF679	KLF17
ZNF679	ZNF626
ZNF679	ZNF735
ZNF679	ARGFX
ZNF680	ZNF100
ZNF680	ZNF107
ZNF680	ZNF254
ZNF680	ZNF273
ZNF680	ZNF302
ZNF680	ZNF519
ZNF681	ZNF519
ZNF681	ZNF675
ZNF681	ZNF714
ZNF681	ZNF726
ZNF681	E2F7
ZNF681	ZFP30
ZNF681	ZNF100
ZNF681	ZNF138
ZNF681	ZNF257
ZNF682	ZNF90
ZNF682	SOX4
ZNF682	TET1
ZNF682	ZIK1
ZNF682	ZNF195
ZNF682	ZNF223
ZNF682	ZNF253
ZNF682	ZNF254
ZNF683	AKNA
ZNF683	IRF1
ZNF683	SOX30
ZNF684	NR1I3
ZNF684	ZBTB8A
ZNF684	ZNF273
ZNF684	ARID3C
ZNF684	ARID5B
ZNF687	GATAD2A
ZNF687	BAZ2A
ZNF687	CENPB
ZNF687	DOT1L
ZNF687	KDM2A
ZNF687	KMT2B
ZNF688	PITX1
ZNF688	ZBTB20
ZNF688	AHRR
ZNF688	ARID3A
ZNF688	ATF4
ZNF689	DNMT1
ZNF689	HIC2
